ra_ca_id,temp_09.tif,temp_10.tif,temp_11.tif,temp_12.tif,temp_13.tif,prep_09.tif,prep_10.tif,prep_11.tif,prep_12.tif,prep_13.tif,spi_09,spi_10,spi_11,spi_12,spi_13,di_09,di_10,di_11,di_12,di_13,st_200_e,st_100_e,st_60_e,cl_13_e,cl_12_e,cl_11_e,cl_10_e,soc_0.tif,soc_10.tif,soc_30.tif,cl_09,st_0,st_30_e,x,y,so_cstock5,so_cstock30,so_cstock100,geometry
C1507C06,18.905418395996094,18.423084259033203,19.279251098632812,19.352750778198242,18.446001052856445,87.21299743652344,87.21299743652344,67.61066436767578,84.77012634277344,106.18949890136719,-0.433611124753952,1.1484721899032593,-1.1438888311386108,-1.2827777862548828,0.6127777695655823,0.07874999940395355,2.312361001968384,-3.079305648803711,-4.455138683319092,0.7159722447395325,6,6,6,2,142,190,190,2,2,1,1,9,6,-81.74,32.34000000000001,4.32670601919362,25.9602361151617,41.7085113101904,"c(-81.74, 32.34)"
C1507C07,19.172666549682617,18.499500274658203,19.372333526611328,19.771251678466797,18.96150016784668,92.09441375732422,92.09441375732422,83.65142059326172,93.55778503417969,158.2637481689453,-0.3780555725097656,0.27513888478279114,-1.847499966621399,-1.3966666460037231,0.3179166615009308,0.883472204208374,0.20208333432674408,-4.3313889503479,-5.244444370269775,-1.0111111402511597,6,6,6,225,225,10,2,3,2,1,1,9,6,-84.65,31.22,2.77775541941087,16.6665325164652,36.3444707942664,"c(-84.65, 31.22)"
C1507C08,20.404083251953125,19.36225128173828,19.9320011138916,20.2308349609375,19.36741828918457,98.534332275390625,98.534332275390625,93.62408447265625,100.28026580810547,161.6366729736328,-0.34416666626930237,0.48152777552604675,-1.589027762413025,-1.1161110401153564,0.36763888597488403,0.2594444453716278,-0.06763888895511627,-4.046249866485596,-4.633749961853027,-0.7901389002799988,6,6,6,1,10,1,2,2,2,1,2,9,6,-84.84,31.050000000000008,6.30390762954412,22.2323314818999,41.8997012892596,"c(-84.84, 31.05)"
C1507C10,18.85091781616211,18.290334701538086,19.22533416748047,19.591751098632812,18.712167739868164,108.39116668701172,108.39116668701172,73.941497802734375,91.92755889892578,147.69749450683594,-0.4497222304344177,0.8129166960716248,-1.114444375038147,-1.387222170829773,0.6359722018241882,1.2165278196334839,2.54152774810791,-2.8651390075683594,-4.86597204208374,0.17722220718860626,6,6,6,2,2,2,2,2,2,1,2,9,6,-83.79,31.459999999999997,3.38009917957331,20.2805950774399,35.959603238377,"c(-83.79, 31.46)"
C1507C11,18.3385009765625,17.970083236694336,18.836000442504883,19.227001190185547,18.4406681060791,85.924835205078125,85.924835205078125,76.47416687011719,82.94039154052734,125.22791290283203,-0.6654166579246521,1.0744444131851196,-1.3930555582046509,-1.3991665840148926,0.9729166626930237,0.93138885498046875,2.44777774810791,-3.2925000190734863,-4.859861373901367,1.3561111688613892,6,6,6,1,10,1,1,2,2,1,1,9,6,-83.32,31.960000000000008,2.82184010422425,16.9310406253455,31.268984455184,"c(-83.32, 31.96)"
C1507C12,18.500667572021484,18.347000122070312,19.358667373657227,19.698833465576172,18.59658432006836,95.67741394042969,95.67741394042969,79.77891540527344,88.18370819091797,126.09024810791016,-0.07833333313465118,1.0370832681655884,-1.2979166507720947,-1.3155555725097656,0.5840277671813965,1.4131944179534912,2.336250066757202,-3.242500066757202,-4.50861120223999,0.48569443821907043,6,6,6,2,10,2,2,3,3,1,2,9,6,-82.3,32,3.14094135343681,17.4162482890885,31.2817745036618,"c(-82.3, 32)"
C1507F25,17.957918167114258,17.733917236328125,18.774751663208008,19.179834365844727,18.16699981689453,85.747833251953125,85.747833251953125,77.20649719238281,75.19282531738281,125.35016632080078,-0.4479166567325592,1.1313889026641846,-1.3913888931274414,-1.6206943988800049,0.8197222352027893,0.6708333492279053,2.621527671813965,-3.255833387374878,-5.178194522857666,0.988194465637207,4,4,4,142,141,74,142,4,3,1,142,7,4,-83.34,32.120000000000005,8.66239617642895,32.8618011744511,42.2593854002151,"c(-83.34, 32.12)"
C1507F30,18.315500259399414,17.96758460998535,18.882835388183594,18.882417678833008,17.991416931152344,98.52183532714844,98.52183532714844,73.75233459472656,85.60515594482422,128.03399658203125,-0.42750000953674316,1.243333339691162,-0.9481944441795349,-1.2568055391311646,0.8812500238418579,-0.22111110389232635,2.745694398880005,-2.326111078262329,-4.351388931274414,1.378333330154419,6,6,6,142,142,142,143,2,2,1,142,9,6,-81.87,32.54,6.28612358878988,22.2402539130896,37.1516989894322,"c(-81.87, 32.54)"
C1507F33,17.66866683959961,17.52308464050293,18.51966667175293,18.92158317565918,17.652833938598633,91.09783172607422,91.09783172607422,83.57716369628906,69.238372802734375,144.01158142089844,-0.3027777671813965,1.265694499015808,-1.2659722566604614,-1.6445833444595337,0.7705555558204651,0.9451388716697693,3.3694443702697754,-3.2038888931274414,-5.107222080230713,0.9116666316986084,6,4,4,142,142,142,141,4,3,1,190,7,7,-83.48,32.52,3.42149882409286,17.1340923794151,38.6794586125086,"c(-83.48, 32.52)"
C1507F35,20.58300018310547,19.46116828918457,20.08625030517578,20.416250228881836,19.55808448791504,103.33516693115234,103.33516693115234,79.0364990234375,102.53820037841797,150.85391235351562,-0.3826389014720917,0.5105555653572083,-1.4363888502120972,-1.2070833444595337,0.3697222173213959,0.6768055558204651,0.6765277981758118,-3.577500104904175,-4.420138835906982,-0.7497221827507019,6,6,6,37,176,142,176,3,4,2,176,9,6,-84.83,30.94,30.4173334119645,65.203311516618,82.1892628824728,"c(-84.83, 30.94)"
C1507F40,18.082334518432617,17.868833541870117,18.795167922973633,18.723834991455078,17.905250549316406,96.05216979980469,96.05216979980469,67.291748046875,91.826324462890625,125.41100311279297,-0.4759722054004669,0.8218055367469788,-1.055833339691162,-1.2944444417953491,0.9897221922874451,-0.6441666483879089,1.6215277910232544,-2.9276390075683594,-4.311388969421387,1.785416603088379,6,6,6,142,142,142,142,5,3,2,142,9,6,-81.83,32.76,4.96912922380344,18.243200779879,29.1027432238821,"c(-81.83, 32.76)"
C1507P11,18.315500259399414,17.96758460998535,18.882835388183594,18.882417678833008,17.991416931152344,98.52183532714844,98.52183532714844,73.75233459472656,85.60515594482422,128.03399658203125,-0.42750000953674316,1.243333339691162,-0.9481944441795349,-1.2568055391311646,0.8812500238418579,-0.22111110389232635,2.745694398880005,-2.326111078262329,-4.351388931274414,1.378333330154419,6,6,6,37,37,2,176,2,2,1,61,9,6,-81.86,32.559999999999995,7.19195507901244,32.9426514907957,43.986817070699,"c(-81.86, 32.56)"
C1507R05,20.429250717163086,19.328250885009766,20.101417541503906,20.488000869750977,19.663667678833008,106.47833251953125,106.47833251953125,76.78900146484375,107.3728256225586,146.78717041015625,-0.38750001788139343,0.5088889002799988,-1.4295833110809326,-1.1815277338027954,0.2958333194255829,0.6991666555404663,0.742638885974884,-3.5568056106567383,-4.445000171661377,-0.8370833396911621,6,6,6,2,1,2,10,2,2,1,1,9,9,-84.77,30.96,8.3319174165215,35.9328158447453,53.6323077758516,"c(-84.77, 30.96)"
C1507W01,18.329668045043945,18.118083953857422,19.141834259033203,19.434001922607422,18.399667739868164,96.43083190917969,96.43083190917969,91.20967102050781,83.375701904296875,117.0739974975586,-0.15361110866069794,1.4718055725097656,-0.870555579662323,-1.3240277767181396,0.8273611068725586,0.8297222256660461,3.5847222805023193,-2.1786110401153564,-4.489027976989746,1.1065278053283691,6,6,6,2,142,190,142,2,2,1,190,9,6,-82.61,32.24,7.36432358787737,28.5926189595228,39.2119381873192,"c(-82.61, 32.24)"
C1507W05,18.30233383178711,17.930084228515625,18.79400062561035,19.133167266845703,18.413833618164062,90.01924896240234,90.01924896240234,77.65216827392578,74.293060302734375,126.17341613769531,-0.6191666722297668,1.0361111164093018,-1.334999918937683,-1.4136110544204712,0.9636111259460449,0.971666693687439,2.5048611164093018,-3.2572221755981445,-4.914027690887451,1.3544445037841797,6,6,6,74,176,176,63,2,2,1,5,9,6,-83.31,31.91,2.7823859774914,16.6943158649484,27.3443781340854,"c(-83.31, 31.91)"
C1508C02,17.831666946411133,17.595500946044922,18.869335174560547,18.895917892456055,17.49275016784668,107.27733612060547,107.27733612060547,80.92266845703125,89.28260803222656,132.7955780029297,-0.31111112236976624,1.2418055534362793,-0.9973611235618591,-1.497916579246521,0.8972222208976746,0.5202777981758118,2.7893054485321045,-2.9261112213134766,-4.759860992431641,1.3476388454437256,6,6,6,142,142,142,176,4,2,1,152,9,6,-82.35,32.72,4.90576886467414,24.2527016275759,33.2272146805091,"c(-82.35, 32.72)"
C1508C04,18.577417373657227,18.097917556762695,19.106666564941406,19.468502044677734,18.67441749572754,102.05508422851562,102.05508422851562,73.78424835205078,95.43753814697266,136.6302490234375,-0.45180556178092957,1.1126388311386108,-1.0634721517562866,-1.2488888502120972,0.9548611044883728,1.0623611211776733,3.1634721755981445,-2.606527805328369,-4.254444599151611,1.2972222566604614,6,6,6,1,10,1,2,2,2,2,10,9,9,-83.45,31.57,5.58792913105213,33.5275747863128,57.1421206889817,"c(-83.45, 31.57)"
C1508F07,18.329668045043945,18.118083953857422,19.141834259033203,19.434001922607422,18.399667739868164,96.43083190917969,96.43083190917969,91.20967102050781,83.375701904296875,117.0739974975586,-0.1704166680574417,1.4486111402511597,-0.8137500286102295,-1.3366667032241821,0.8255555629730225,0.8362500071525574,3.495972156524658,-2.091944456100464,-4.418055534362793,1.1819443702697754,6,6,6,142,142,142,142,2,2,1,142,9,6,-82.59,32.25,12.6944713946127,60.3657907393463,71.3101630554226,"c(-82.59, 32.25)"
C1509C03,18.708417892456055,18.155166625976562,19.124418258666992,19.48458480834961,18.657251358032227,100.36083221435547,100.36083221435547,71.70600128173828,89.85441589355469,148.79550170898438,-0.46319445967674255,0.7458333373069763,-1.2119444608688354,-1.3358333110809326,0.6863889098167419,1.222083330154419,2.3459722995758057,-3.258333444595337,-4.767916679382324,0.3301388919353485,6,6,6,61,61,61,2,2,2,1,50,9,6,-83.75,31.489999999999995,4.54071337837191,23.9095320155861,34.8518968138991,"c(-83.75, 31.49)"
C1509C05,17.70283317565918,17.527667999267578,18.564250946044922,18.95166778564453,17.610334396362305,99.51091766357422,99.51091766357422,79.0078353881836,71.7054214477539,127.32158660888672,-0.3251388967037201,1.5429166555404663,-0.7551388740539551,-1.5491666793823242,0.5708333253860474,1.21833336353302,4.180416584014893,-2.2537500858306885,-4.835277557373047,0.644861102104187,6,6,6,26,2,2,2,2,2,1,2,9,6,-83.9,32.31,3.41006494965324,15.5238402509665,33.4713523133202,"c(-83.9, 32.31)"
C1509C09,17.953250885009766,17.72358512878418,18.65974998474121,19.031084060668945,17.982418060302734,100.0024185180664,100.0024185180664,75.95966339111328,64.67839813232422,127.19158172607422,-0.4397222101688385,1.6402777433395386,-0.7913888692855835,-1.8784722089767456,0.5381944179534912,1.2148611545562744,4.331250190734863,-2.013472318649292,-5.06944465637207,0.6274999976158142,3,6,6,141,176,74,195,2,2,2,195,6,6,-83.89,32.15,6.45499919391688,31.9288758264985,49.8478071063094,"c(-83.89, 32.15)"
C1509F10,19.078500747680664,18.430500030517578,19.615751266479492,19.926166534423828,19.331417083740234,90.44808197021484,90.44808197021484,88.9400863647461,104.69976806640625,128.5279998779297,-0.31305554509162903,0.07680555433034897,-1.3376388549804688,-0.8969444632530212,0.53125,0.8147222399711609,0.28611111640930176,-3.387777805328369,-3.9895832538604736,-0.06166667491197586,6,6,6,61,142,143,141,4,3,1,142,9,9,-83.6,30.919999999999998,13.7558334463122,38.4028903285955,76.5221723544941,"c(-83.6, 30.92)"
C1509F12,19.021333694458008,18.44150161743164,19.39725112915039,19.751667022705078,18.845584869384766,106.54875183105469,106.54875183105469,70.8994140625,83.9520492553711,126.17449951171875,-0.3141666650772095,0.6331944465637207,-1.323888897895813,-1.491944432258606,0.0625,1.1693055629730225,1.8298611640930176,-3.5,-5.344305515289307,-1.5065277814865112,6,6,6,141,141,143,190,3,2,1,142,9,6,-84.16,31.149999999999995,15.5055961180299,49.1674804728397,76.4401972141913,"c(-84.16, 31.15)"
C1509F18,17.857418060302734,17.6825008392334,18.67650032043457,19.11566734313965,18.014501571655273,92.5929183959961,92.5929183959961,83.7109146118164,95.48553466796875,147.02992248535156,-0.07694444060325623,1.4090276956558228,-1.587499976158142,-1.5501388311386108,0.5037500262260437,2.364166736602783,3.138472318649292,-4.107638835906982,-5.561110973358154,-0.7568055391311646,6,6,6,61,176,61,61,3,2,1,61,9,6,-84.87,31.839999999999996,11.6887812702376,29.0141707740532,50.1959837125702,"c(-84.87, 31.84)"
C1509W01,18.703750610351562,18.251834869384766,19.16425132751465,19.606834411621094,18.580333709716797,91.167999267578125,91.167999267578125,77.3697509765625,86.82825469970703,155.57566833496094,-0.09472222626209259,1.0177778005599976,-1.6355555057525635,-1.4944443702697754,0.566527783870697,1.846666693687439,2.0913889408111572,-4.284583568572998,-5.375,-0.40361112356185913,4,4,4,143,141,142,141,7,5,4,190,7,4,-85.06,31.470000000000002,7.46363100761229,28.1823521898488,47.393517821049,"c(-85.06, 31.47)"
C1510C01,18.45683479309082,18.00425148010254,18.999584197998047,19.53958511352539,18.9185848236084,97.19183349609375,97.19183349609375,68.0370864868164,88.35173034667969,136.3328399658203,-0.45847222208976746,1.201527714729309,-1.2515277862548828,-1.2781944274902344,0.7840277552604675,0.8700000047683716,3.2049999237060547,-2.828749895095825,-4.387639045715332,1.0965278148651123,6,6,6,2,2,2,10,3,2,1,2,9,9,-83.2,31.63,6.95608757343286,41.7365254405971,76.2319827196527,"c(-83.2, 31.63)"
C1510C03,18.84225082397461,18.34808349609375,19.229583740234375,19.55350112915039,18.73900032043457,87.8879165649414,87.8879165649414,78.24066925048828,102.04145812988281,158.45941162109375,-0.3831944465637207,0.42694443464279175,-1.7609721422195435,-1.420972228050232,0.3326388895511627,1.0191667079925537,0.6297222375869751,-4.262639045715332,-5.3104166984558105,-1.0018055438995361,6,6,6,10,1,10,2,2,2,1,2,9,6,-84.61,31.270000000000003,7.40627680344901,37.3910007764209,58.5004900447614,"c(-84.61, 31.27)"
C1510C06,18.848167419433594,18.259416580200195,19.22391700744629,19.6286678314209,18.784751892089844,86.15274810791016,86.15274810791016,71.40399932861328,103.76346588134766,136.71542358398438,-0.3231944441795349,0.7281944155693054,-1.2406944036483765,-0.8986111283302307,1.1344444751739502,1.2281944751739502,1.7286111116409302,-3.226527690887451,-3.7884721755981445,1.7998610734939575,6,6,9,142,142,142,142,2,2,1,142,11,9,-83.53,31.429999999999996,4.71863942954158,28.3118365772495,38.008690589221,"c(-83.53, 31.43)"
C1510C09,18.670333862304688,18.13741683959961,19.140167236328125,19.512500762939453,18.873416900634766,89.457000732421875,89.457000732421875,73.86582946777344,95.93949890136719,127.22850036621094,-0.41555553674697876,0.5483333468437195,-1.3670833110809326,-1.0990277528762817,0.5879166722297668,1.0702778100967407,1.5152777433395386,-3.336805582046509,-4.15458345413208,0.7929166555404663,6,6,6,2,2,10,2,2,2,1,2,9,9,-83.07,31.429999999999996,6.57939514600375,33.5105152933371,42.9655430269752,"c(-83.07, 31.43)"
C1511W02,18.082334518432617,17.868833541870117,18.795167922973633,18.723834991455078,17.905250549316406,96.05216979980469,96.05216979980469,67.291748046875,91.826324462890625,125.41100311279297,-0.46236109733581543,0.8972222208976746,-0.9126388430595398,-1.301527738571167,0.9384722113609314,-0.6493055820465088,1.863194465637207,-2.51027774810791,-4.263472080230713,1.7168055772781372,6,6,6,142,61,1,176,2,2,1,61,9,6,-81.82,32.75000000000001,73.7227682395985,307.837520224784,326.579577110915,"c(-81.82, 32.75)"
C1511W04,18.18283462524414,17.93658447265625,18.858417510986328,18.82541847229004,17.970916748046875,93.32483673095703,93.32483673095703,65.49858093261719,90.05883026123047,127.08866882324219,-0.4706944525241852,0.9193055629730225,-0.9409722089767456,-1.3125,0.9522222280502319,-0.6261110901832581,2.068333387374878,-2.504305601119995,-4.4327778816223145,1.6147222518920898,6,6,6,190,190,190,141,5,3,1,190,9,6,-81.85,32.72,31.1913766131658,45.3251204207185,50.8227689239756,"c(-81.85, 32.72)"
C1801F22,14.917917251586914,14.826333999633789,15.627083778381348,16.488250732421875,14.83791732788086,93.03166198730469,93.03166198730469,121.14141845703125,102.1743392944336,158.44224548339844,-1.526527762413025,0.5731944441795349,-0.41708332300186157,-0.17819444835186005,0.7484722137451172,-1.4268054962158203,1.398194432258606,-1.6818054914474487,-2.111527681350708,1.2174999713897705,4,4,4,143,152,152,152,2,2,1,176,8,7,-84.94,34.620000000000005,106.388386639595,132.229518144616,132.229518144616,"c(-84.94, 34.62)"
C1801F24,15.141667366027832,15.267583847045898,15.94816780090332,16.678333282470703,14.782334327697754,95.61891174316406,95.61891174316406,131.6201629638672,97.59782409667969,152.18682861328125,-1.290555477142334,0.6573610901832581,0.1837500035762787,0.5301389098167419,0.9116666913032532,-1.5244444608688354,0.8934722542762756,-0.023194445297122,-0.7340278029441833,1.2177777290344238,4,4,4,141,141,141,141,6,6,2,141,7,7,-85.13,34.809999999999995,21.8797285666345,32.2271581542077,36.2730417586237,"c(-85.13, 34.81)"
C1802P07,14.128667831420898,14.034833908081055,14.689667701721191,15.349750518798828,13.76241683959961,86.5816650390625,86.5816650390625,117.07333374023438,102.79490661621094,168.27024841308594,-1.3144444227218628,0.33569446206092834,-0.7805555462837219,-0.5097222328186035,0.555555522441864,-0.8008333444595337,0.44527778029441833,-2.7223610877990723,-3.2419443130493164,0.5869444608688354,6,4,4,141,141,141,141,7,5,1,141,7,7,-84.48,34.51,24.1996595973829,63.0710494730858,161.030710120762,"c(-84.48, 34.51)"
C1802P08,14.690084457397461,14.635750770568848,15.328834533691406,16.079084396362305,14.511417388916016,96.40558624267578,96.40558624267578,124.33200073242188,101.3511734008789,151.27207946777344,-1.3248610496520996,0.9584722518920898,-0.4362500011920929,-0.6461111307144165,0.5305555462837219,-0.5261111259460449,1.8895833492279053,-1.996250033378601,-3.283888816833496,0.9098610877990723,6,4,4,141,176,141,141,4,3,2,141,7,4,-84.62,34.39,21.01436212407,55.6630100084344,125.746952253344,"c(-84.62, 34.39)"
C1806P13,15.181584358215332,15.303084373474121,15.860167503356934,16.460500717163086,14.518750190734863,103.14541625976562,103.14541625976562,136.6162567138672,102.91345977783203,146.7501678466797,-1.1259721517562866,0.9293055534362793,0.57833331823349,0.6936110854148865,1.3393055200576782,-1.0001388788223267,1.8101389408111572,0.5066666603088379,-0.43736112117767334,2.0054166316986084,4,4,4,37,37,37,37,3,3,1,176,8,7,-85.26,34.86,13.5601221711958,47.7395357847511,150.476715802398,"c(-85.26, 34.86)"
C1807F73,15.173750877380371,15.3100004196167,16.051000595092773,16.822084426879883,14.883584022521973,100.02466583251953,100.02466583251953,130.79733276367188,100.69263458251953,153.82542419433594,-1.431249976158142,0.7733333110809326,-0.2594444453716278,0.06055555120110512,0.7927777767181396,-1.6586110591888428,1.3511110544204712,-1.5043056011199951,-1.2834721803665161,1.1072221994400024,1,4,4,142,142,142,142,5,3,1,142,8,4,-85.07000000000001,34.72999999999999,9.81222002400185,30.3637393165699,56.874653639926,"c(-85.07, 34.73)"
C1807P20,14.740500450134277,14.626750946044922,15.06433391571045,15.72116756439209,14.230500221252441,98.73224639892578,98.73224639892578,128.7816619873047,104.99837493896484,153.09242248535156,-1.3461110591888428,0.7336111068725586,-0.29819443821907043,0.02569444477558136,0.6570833325386047,-0.8256944417953491,1.2002778053283691,-1.7834721803665161,-1.9827778339385986,0.5781944394111633,4,4,4,37,176,176,176,6,4,2,37,7,7,-85.31,34.41,19.8127474459636,35.4217429173323,54.7651975292739,"c(-85.31, 34.41)"
C1808W04,15.235417366027832,15.26691722869873,15.75141716003418,16.83125114440918,15.265917778015137,95.31816864013672,95.31816864013672,106.66808319091797,82.9177017211914,152.85874938964844,-1.3436111211776733,0.9956944584846497,-0.6452777981758118,-0.84416663646698,0.22513888776302338,-0.738611102104187,1.8556944131851196,-2.7544443607330322,-4.283888816833496,-0.7655555605888367,4,4,4,143,143,142,142,3,2,1,141,8,7,-85.18,34.06000000000001,17.5790342961551,70.284478811927,138.081547539216,"c(-85.18, 34.06)"
C1808W05,15.710250854492188,15.523500442504883,15.872000694274902,16.711000442504883,15.104917526245117,94.00299835205078,94.00299835205078,112.4314193725586,94.2864990234375,145.89100646972656,-1.4201388359069824,0.7754166722297668,-0.5319444537162781,-0.5562499761581421,0.4156944453716278,-0.9426388740539551,1.4591666460037231,-2.2766666412353516,-3.235694408416748,0.019166676327586174,4,4,4,122,122,122,122,4,3,1,122,7,7,-85.24,34.26,16.1835955550054,49.8224061583562,59.6780048745079,"c(-85.24, 34.26)"
C1810P07,14.935750961303711,14.843833923339844,15.609167098999023,16.44383430480957,14.796667098999023,90.76074981689453,90.76074981689453,119.86558532714844,101.16597747802734,159.7779998779297,-1.4252777099609375,0.6980555653572083,-0.43666666746139526,-0.19111111760139465,0.71875,-1.4462499618530273,1.4077777862548828,-1.9031944274902344,-2.2708332538604736,0.9690277576446533,4,4,4,141,142,143,142,3,2,1,142,8,4,-84.99,34.58,23.2299867089639,56.8052106279303,72.0743403442682,"c(-84.99, 34.58)"
C1810W03,15.005500793457031,14.88508415222168,15.628667831420898,16.499000549316406,14.862167358398438,86.80716705322266,86.80716705322266,118.85050201416016,96.673309326171875,155.1751708984375,-1.4331943988800049,0.6094444394111633,-0.6108333468437195,-0.386388897895813,0.6333333253860474,-1.1602777242660522,0.9636111259460449,-2.325138807296753,-2.6979167461395264,0.9112499952316284,4,4,4,121,121,121,121,2,2,1,121,7,7,-84.95,34.47,17.496116087938,48.482433306466,125.612890070705,"c(-84.95, 34.47)"
F1401F04,14.2785005569458,14.410000801086426,15.278417587280273,15.738417625427246,14.142333984375,136.9268341064453,136.9268341064453,142.12899780273438,137.50741577148438,214.22991943359375,-1.5163888931274414,1.2163889408111572,0.07013888657093048,-0.23916666209697723,0.840833306312561,-1.7602777481079102,2.3406944274902344,-0.5083333253860474,-1.9391666650772095,1.5073610544204712,6,6,4,141,141,142,142,9,7,2,142,7,4,-84.09000000000002,34.6,NA,NA,NA,"c(-84.09, 34.6)"
F1401F05,15.009834289550781,15.326167106628418,16.14058494567871,16.58191680908203,15.179083824157715,95.2760009765625,95.2760009765625,99.20916748046875,99.3647232055664,171.14883422851562,-1.4243055582046509,1.1865277290344238,-0.558472216129303,-0.6930555701255798,0.9052777290344238,-0.8388888835906982,2.4051389694213867,-2.2013888359069824,-3.1397223472595215,1.12541663646698,4,4,4,141,176,176,176,10,7,2,176,7,7,-83.41,34.5,113.444613698403,148.129308222658,152.829365104206,"c(-83.41, 34.5)"
F1509R04,17.596834182739258,17.546751022338867,18.4808349609375,18.99616813659668,17.830333709716797,85.89875030517578,85.89875030517578,85.18250274658203,89.19127655029297,136.88882446289062,-0.4479166567325592,1.284583330154419,-1.0020833015441895,-1.0670833587646484,0.6000000238418579,2.0951387882232666,3.249305486679077,-3.1120834350585938,-4.450833320617676,0.3015277683734894,6,6,6,142,142,142,142,4,2,1,142,9,6,-84.77,32.37,15.1684097988708,46.9268679569276,65.961414278886,"c(-84.77, 32.37)"
F1802F96,12.350750923156738,12.449000358581543,13.417417526245117,13.861001014709473,12.499584197998047,134.7656707763672,134.7656707763672,136.79824829101562,123.42294311523438,198.86549377441406,-1.6319444179534912,1.3641666173934937,-0.1490277796983719,-0.4350000023841858,0.7163888812065125,-1.5665277242660522,1.7345833778381348,-0.6648610830307007,-1.8227777481079102,1.546944499015808,9,6,6,141,141,141,141,10,9,2,141,7,7,-83.91,34.71,18.8673888325978,65.4774900938866,NA,"c(-83.91, 34.71)"
F1802F98,13.247334480285645,13.125083923339844,14.10283374786377,14.56533432006836,13.093084335327148,106.15458679199219,106.15458679199219,112.12641906738281,107.7872314453125,169.2204132080078,-1.616944432258606,0.2963888943195343,-0.46166667342185974,-0.48819443583488464,0.5701388716697693,-2.28125,0.3172222077846527,-1.8876389265060425,-2.7072222232818604,0.7912499904632568,6,6,6,141,142,142,142,9,7,2,142,7,7,-84.24,34.79,84.8102410980502,131.786821085111,155.619954989231,"c(-84.24, 34.79)"
F1805F90,13.408166885375977,13.560084342956543,14.411334037780762,14.881916999816895,13.306500434875488,141.2965850830078,141.2965850830078,144.33392333984375,125.1420669555664,205.07492065429688,-1.607777714729309,0.9433333277702332,-0.06916666775941849,-0.26472222805023193,0.8844444751739502,-1.7936111688613892,2.0848610401153564,-0.2534722089767456,-1.7806944847106934,1.5922222137451172,6,4,4,141,141,141,141,7,7,3,141,7,4,-83.54,34.72,14.0817394476718,33.2825633781049,54.865182774437,"c(-83.54, 34.72)"
F1805F95,13.380084037780762,13.210500717163086,14.24416732788086,14.70383358001709,13.24708366394043,92.526580810546875,92.526580810546875,105.44975280761719,99.197235107421875,143.2186737060547,-1.633472204208374,0.36416667699813843,-0.6563888788223267,-0.7083333134651184,0.5051388740539551,-3.0343055725097656,0.11319444328546524,-2.6161110401153564,-3.4397222995758057,0.292638897895813,7,7,4,141,141,141,141,0,0,0,141,7,7,-84.08,34.93,29.115328207839,65.672057022226,122.11931630481,"c(-84.08, 34.93)"
F1809F92,12.081833839416504,12.146834373474121,13.227167129516602,13.595917701721191,12.279084205627441,126.38916778564453,126.38916778564453,128.4285888671875,117.04918670654297,187.6389923095703,-1.5902777910232544,0.6426388621330261,-0.15583333373069763,-0.40361112356185913,0.7338889241218567,-2.1126389503479004,0.9327777624130249,-0.6645833253860474,-2.1759722232818604,1.2711111307144165,9,6,6,142,142,142,142,10,7,2,142,7,7,-84.08,34.76,29.2222059444399,58.1559678884044,69.7379863706841,"c(-84.08, 34.76)"
F1809F98,12.565667152404785,12.604333877563477,13.57075023651123,14.033333778381348,12.636417388916016,132.29916381835938,132.29916381835938,134.57275390625,121.13529205322266,189.43600463867188,-1.4154165983200073,1.355555534362793,-0.12305555492639542,-0.29208332300186157,0.909166693687439,-1.1648610830307007,2.0061111450195312,-0.5795833468437195,-1.5719444751739502,1.942222237586975,6,6,6,141,141,141,141,13,10,2,141,7,7,-83.84,34.72999999999999,81.628265920085,182.482412600985,235.398203647078,"c(-83.84, 34.73)"
