temp_09.tif,temp_10.tif,temp_11.tif,temp_12.tif,temp_13.tif,prep_09.tif,prep_10.tif,prep_11.tif,prep_12.tif,prep_13.tif,spi_09,spi_10,spi_11,spi_12,spi_13,di_09,di_10,di_11,di_12,di_13,st_200_e,st_100_e,st_60_e,cl_13_e,cl_12_e,cl_11_e,cl_10_e,soc_0.tif,soc_10.tif,soc_30.tif,cl_09,st_0,st_30_e,geometry,x,y
14.740500450134277,14.626750946044922,15.06433391571045,15.72116756439209,14.230500221252441,98.73224639892578,98.73224639892578,128.7816619873047,104.99837493896484,153.09242248535156,-1.346111059,0.7336111068725586,-0.298194438,0.025694445,0.6570833325386047,-0.825694442,1.2002778053283691,-1.78347218,-1.982777834,0.5781944394111633,4,4,4,37,176,176,176,6,4,2,37,7,7,"c(-85.31, 34.41)",-85.31,34.41
15.01733398,15.316834449768066,15.87208366394043,16.450668334960938,14.965084075927734,95.57575225830078,95.57575225830078,102.07550048828125,89.99468231201172,141.49566650390625,-1.157361031,1.2769443988800049,-0.9375,-1.030833364,0.47708335518836975,0.24500000476837158,2.2655556201934814,-3.369166613,-4.711805344,-0.492361099,4,4,4,141,141,142,142,6,4,2,141,8,7,"c(-85.3, 33.62)",-85.3,33.61999999999999
15.048251152038574,15.265334129333496,15.837000846862793,16.420751571655273,15.117584228515625,97.68482971191406,97.68482971191406,94.92883301,97.74676513671875,140.46417236328125,-1.211527705,1.307361125946045,-0.697222233,-0.877499998,0.5736111402511597,0.42666667699813843,3.0756945610046387,-2.604583263,-3.974166632,-0.028888885,4,4,4,141,142,152,152,5,4,1,1,7,7,"c(-85.26, 33.34)",-85.26,33.34
15.181584358215332,15.303084373474121,15.860167503356934,16.460500717163086,14.518750190734863,103.14541625976562,103.14541625976562,136.6162567138672,102.91345977783203,146.7501678466797,-1.125972152,0.9293055534362793,0.578333318,0.6936110854148865,1.3393055200576782,-1.000138879,1.8101389408111572,0.5066666603088379,-0.437361121,2.0054166316986084,4,4,4,37,37,37,37,3,3,1,176,8,7,"c(-85.26, 34.86)",-85.26,34.86
15.112667083740234,15.441166877746582,15.825167655944824,16.510168075561523,15.168084144592285,93.894500732421875,93.894500732421875,99.12383270263672,89.789947509765625,150.50050354003906,-1.221388817,1.240694522857666,-0.912083328,-1.025555611,0.433472216,-0.381111115,2.269583225250244,-3.241250038,-4.700416565,-0.337916672,7,4,4,121,121,121,121,8,4,1,121,7,4,"c(-85.26, 33.74)",-85.26,33.739999999999995
14.992167472839355,15.295917510986328,15.692917823791504,16.448251724243164,15.150500297546387,91.63783264160156,91.63783264160156,102.9766616821289,91.154876708984375,154.69190979003906,-1.221388817,1.240694522857666,-0.912083328,-1.025555611,0.433472216,-0.381111115,2.269583225250244,-3.241250038,-4.700416565,-0.337916672,4,4,4,141,141,141,141,5,3,2,141,7,7,"c(-85.25, 33.78)",-85.25,33.78
15.710250854492188,15.523500442504883,15.872000694274902,16.711000442504883,15.104917526245117,94.00299835205078,94.00299835205078,112.4314193725586,94.28649902,145.89100646972656,-1.420138836,0.7754166722297668,-0.531944454,-0.556249976,0.4156944453716278,-0.942638874,1.4591666460037231,-2.276666641,-3.235694408,0.019166676327586174,4,4,4,122,122,122,122,4,3,1,122,7,7,"c(-85.24, 34.26)",-85.24,34.26
15.342667579650879,15.532417297363281,16.126501083374023,16.772666931152344,15.40725040435791,101.38633728027344,101.38633728027344,95.23458099365234,98.27406311035156,137.87008666992188,-1.190555573,1.4756944179534912,-0.475833327,-0.959027767,0.45944443345069885,-0.236249998,3.3965277671813965,-1.797083378,-4.06791687,-0.359722227,4,4,4,142,142,142,142,4,3,2,142,7,7,"c(-85.23, 33.37)",-85.23,33.37
15.235417366027832,15.26691722869873,15.75141716003418,16.83125114440918,15.265917778015137,95.31816864013672,95.31816864013672,106.66808319091797,82.91770172,152.85874938964844,-1.343611121,0.9956944584846497,-0.645277798,-0.844166636,0.22513888776302338,-0.738611102,1.8556944131851196,-2.754444361,-4.283888817,-0.765555561,4,4,4,143,143,142,142,3,2,1,141,8,7,"c(-85.18, 34.06)",-85.18,34.06000000000001
15.238917350769043,15.460083961486816,15.880334854125977,16.707334518432617,15.32158374786377,88.03941345214844,88.03941345214844,105.89241790771484,82.40126801,145.20358276367188,-1.262499928,1.2286111116409302,-0.971666694,-1.004583359,0.3787499964237213,-0.514444411,2.1104166507720947,-3.340972185,-4.634444237,-0.454444438,4,4,4,141,141,141,141,8,6,3,141,7,4,"c(-85.16, 33.78)",-85.16,33.78
15.141667366027832,15.267583847045898,15.94816780090332,16.678333282470703,14.782334327697754,95.61891174316406,95.61891174316406,131.6201629638672,97.59782409667969,152.18682861328125,-1.290555477,0.6573610901832581,0.1837500035762787,0.5301389098167419,0.9116666913032532,-1.524444461,0.8934722542762756,-0.023194445,-0.734027803,1.2177777290344238,4,4,4,141,141,141,141,6,6,2,141,7,7,"c(-85.13, 34.81)",-85.13,34.809999999999995
15.454501152038574,15.605084419250488,16.207834243774414,16.948333740234375,15.532083511352539,105.22958374023438,105.22958374023438,94.61066436767578,92.67597961425781,135.4302520751953,-1.188194394,1.5352777242660522,-0.4286111,-0.924861073,0.38277778029441833,-0.298055559,3.414027690887451,-1.630277753,-4.026389122,-0.417916656,4,4,4,141,141,141,141,5,4,1,141,7,7,"c(-85.12, 33.48)",-85.12,33.48
15.173750877380371,15.31000042,16.051000595092773,16.822084426879883,14.883584022521973,100.02466583251953,100.02466583251953,130.79733276367188,100.69263458251953,153.82542419433594,-1.431249976,0.7733333110809326,-0.259444445,0.060555551,0.7927777767181396,-1.658611059,1.3511110544204712,-1.504305601,-1.28347218,1.1072221994400024,1,4,4,142,142,142,142,5,3,1,142,8,4,"c(-85.07, 34.73)",-85.07,34.72999999999999
18.703750610351562,18.251834869384766,19.16425132751465,19.606834411621094,18.580333709716797,91.167999267578125,91.167999267578125,77.36975098,86.82825469970703,155.57566833496094,-0.094722226,1.0177778005599976,-1.635555506,-1.49444437,0.566527784,1.846666693687439,2.0913889408111572,-4.284583569,-5.375,-0.403611124,4,4,4,143,141,142,141,7,5,4,190,7,4,"c(-85.06, 31.47)",-85.06,31.470000000000002
14.935750961303711,14.843833923339844,15.609167098999023,16.44383430480957,14.796667098999023,90.76074981689453,90.76074981689453,119.86558532714844,101.16597747802734,159.7779998779297,-1.42527771,0.6980555653572083,-0.436666667,-0.191111118,0.71875,-1.446249962,1.4077777862548828,-1.903194427,-2.270833254,0.9690277576446533,4,4,4,141,142,143,142,3,2,1,142,8,4,"c(-84.99, 34.58)",-84.99,34.58
15.005500793457031,14.88508415222168,15.628667831420898,16.499000549316406,14.862167358398438,86.80716705322266,86.80716705322266,118.85050201416016,96.673309326171875,155.1751708984375,-1.433194399,0.6094444394111633,-0.610833347,-0.386388898,0.6333333253860474,-1.160277724,0.9636111259460449,-2.325138807,-2.697916746,0.9112499952316284,4,4,4,121,121,121,121,2,2,1,121,7,7,"c(-84.95, 34.47)",-84.95,34.47
14.917917251586914,14.826333999633789,15.627083778381348,16.488250732421875,14.83791732788086,93.03166198730469,93.03166198730469,121.14141845703125,102.1743392944336,158.44224548339844,-1.526527762,0.5731944441795349,-0.417083323,-0.178194448,0.7484722137451172,-1.426805496,1.398194432258606,-1.681805491,-2.111527681,1.2174999713897705,4,4,4,143,152,152,152,2,2,1,176,8,7,"c(-84.94, 34.62)",-84.94,34.620000000000005
17.857418060302734,17.68250084,18.67650032043457,19.11566734313965,18.014501571655273,92.5929184,92.5929184,83.71091461,95.48553466796875,147.02992248535156,-0.076944441,1.4090276956558228,-1.587499976,-1.550138831,0.5037500262260437,2.364166736602783,3.138472318649292,-4.107638836,-5.561110973,-0.756805539,6,6,6,61,176,61,61,3,2,1,61,9,6,"c(-84.87, 31.84)",-84.87,31.839999999999996
20.404083251953125,19.36225128173828,19.93200111,20.23083496,19.36741828918457,98.534332275390625,98.534332275390625,93.62408447265625,100.28026580810547,161.6366729736328,-0.344166666,0.48152777552604675,-1.589027762,-1.11611104,0.36763888597488403,0.2594444453716278,-0.067638889,-4.046249866,-4.633749962,-0.7901389,6,6,6,1,10,1,2,2,2,1,2,9,6,"c(-84.84, 31.05)",-84.84,31.050000000000008
20.58300018310547,19.46116828918457,20.08625030517578,20.416250228881836,19.55808448791504,103.33516693115234,103.33516693115234,79.03649902,102.53820037841797,150.85391235351562,-0.382638901,0.5105555653572083,-1.43638885,-1.207083344,0.3697222173213959,0.6768055558204651,0.6765277981758118,-3.577500105,-4.420138836,-0.749722183,6,6,6,37,176,142,176,3,4,2,176,9,6,"c(-84.83, 30.94)",-84.83,30.94
15.696084022521973,15.77108383178711,16.44675064086914,17.23725128173828,15.604500770568848,91.57575225830078,91.57575225830078,98.79650115966797,76.07434844970703,137.9165039,-1.399027705,1.3413889408111572,-0.857083321,-1.042083383,0.039999992,-1.008749962,2.7131943702697754,-2.995833397,-4.416527748,-0.79124999,4,4,4,142,142,142,141,6,4,1,142,7,4,"c(-84.8, 33.75)",-84.8,33.75
17.596834182739258,17.546751022338867,18.48083496,18.99616813659668,17.830333709716797,85.89875030517578,85.89875030517578,85.18250274658203,89.19127655029297,136.88882446289062,-0.447916657,1.284583330154419,-1.002083302,-1.067083359,0.6000000238418579,2.0951387882232666,3.249305486679077,-3.112083435,-4.450833321,0.3015277683734894,6,6,6,142,142,142,142,4,2,1,142,9,6,"c(-84.77, 32.37)",-84.77,32.37
20.429250717163086,19.328250885009766,20.101417541503906,20.488000869750977,19.663667678833008,106.47833251953125,106.47833251953125,76.78900146484375,107.3728256225586,146.78717041015625,-0.387500018,0.5088889002799988,-1.429583311,-1.181527734,0.2958333194255829,0.6991666555404663,0.742638886,-3.556805611,-4.445000172,-0.83708334,6,6,6,2,1,2,10,2,2,1,1,9,9,"c(-84.77, 30.96)",-84.77,30.96
19.78116798400879,18.840084075927734,19.724584579467773,20.107833862304688,19.312084197998047,96.24424743652344,96.24424743652344,86.302337646484375,98.77281188964844,153.54383850097656,-0.399722219,0.28930556774139404,-1.782777786,-1.186805487,0.21361111104488373,0.5715277791023254,-0.144999996,-4.084305763,-4.732361317,-1.028888822,6,6,6,2,10,2,2,2,2,1,10,9,6,"c(-84.75, 31.07)",-84.75,31.07
18.759000778198242,18.327417373657227,19.217918395996094,19.529251098632812,18.64116859436035,77.79724884033203,77.79724884033203,82.00983428955078,100.73236846923828,161.74600219726562,-0.302361131,0.36097222566604614,-1.95763886,-1.370972157,0.46388888359069824,1.277083396911621,0.4138889014720917,-4.616805553,-5.264027596,-0.657777786,6,6,6,122,122,122,122,3,2,1,10,9,6,"c(-84.72, 31.33)",-84.72,31.33
15.632667541503906,15.722084045410156,16.444250106811523,17.14575195,15.466584205627441,91.89441680908203,91.89441680908203,100.26457977294922,78.73677825927734,135.30250549316406,-1.305277705,1.3637499809265137,-0.644583344,-1.133749962,0.140833318,-0.782500029,2.7173612117767334,-2.568472147,-4.602499962,-0.558750033,4,4,4,141,141,141,141,5,3,1,141,7,4,"c(-84.65, 34.09)",-84.65,34.09000000000001
19.172666549682617,18.499500274658203,19.372333526611328,19.771251678466797,18.96150016784668,92.09441375732422,92.09441375732422,83.65142059326172,93.55778503417969,158.2637481689453,-0.378055573,0.27513888478279114,-1.847499967,-1.396666646,0.3179166615009308,0.883472204,0.20208333432674408,-4.33138895,-5.24444437,-1.01111114,6,6,6,225,225,10,2,3,2,1,1,9,6,"c(-84.65, 31.22)",-84.65,31.22
14.690084457397461,14.635750770568848,15.328834533691406,16.079084396362305,14.511417388916016,96.40558624267578,96.40558624267578,124.33200073242188,101.3511734008789,151.27207946777344,-1.32486105,0.9584722518920898,-0.436250001,-0.646111131,0.5305555462837219,-0.526111126,1.8895833492279053,-1.996250033,-3.283888817,0.9098610877990723,6,4,4,141,176,141,141,4,3,2,141,7,4,"c(-84.62, 34.39)",-84.62,34.39
19.559417724609375,18.654916763305664,19.60325050354004,20.081750869750977,19.32983398,99.13141632080078,99.13141632080078,80.5530014,93.83831024169922,148.55316162109375,-0.364444435,0.3547222316265106,-1.726944447,-1.326111078,0.23444443941116333,0.7877777814865112,0.2683333456516266,-3.85041666,-4.764444351,-0.943472207,6,6,6,10,225,2,2,2,2,2,10,9,9,"c(-84.61, 31.09)",-84.61,31.09
18.84225082397461,18.34808349609375,19.229583740234375,19.55350112915039,18.73900032043457,87.88791656,87.88791656,78.24066925048828,102.04145812988281,158.45941162109375,-0.383194447,0.42694443464279175,-1.760972142,-1.420972228,0.3326388895511627,1.0191667079925537,0.6297222375869751,-4.262639046,-5.310416698,-1.001805544,6,6,6,10,1,10,2,2,2,1,2,9,6,"c(-84.61, 31.27)",-84.61,31.270000000000003
14.128667831420898,14.034833908081055,14.689667701721191,15.349750518798828,13.76241683959961,86.58166504,86.58166504,117.07333374023438,102.79490661621094,168.27024841308594,-1.314444423,0.33569446206092834,-0.780555546,-0.509722233,0.555555522,-0.800833344,0.44527778029441833,-2.722361088,-3.241944313,0.5869444608688354,6,4,4,141,141,141,141,7,5,1,141,7,7,"c(-84.48, 34.51)",-84.48,34.51
18.439250946044922,18.09491729736328,18.953250885009766,19.37700080871582,18.376667022705078,98.95258331298828,98.95258331298828,76.87258148,83.34332275390625,128.27049255371094,-0.312083334,1.1366666555404663,-1.601944447,-1.513333321,0.33097222447395325,1.6894444227218628,2.5056943893432617,-3.948055506,-5.454305649,-0.644166648,6,7,7,2,1,5,2,2,2,1,1,9,7,"c(-84.45, 31.65)",-84.45,31.64999999999999
17.047250747680664,16.873750686645508,17.70050048828125,18.243501663208008,16.683168411254883,101.00199890136719,101.00199890136719,79.14600372314453,79.521575927734375,146.7600860595703,-0.504027784,1.361111044883728,-0.780000031,-1.70430553,0.4595833420753479,1.054444432258606,3.2326388359069824,-2.751666546,-4.818194389,0.34013888239860535,6,4,4,176,176,1,176,4,3,1,176,7,4,"c(-84.32, 32.69)",-84.32,32.69
13.247334480285645,13.125083923339844,14.10283374786377,14.56533432006836,13.093084335327148,106.15458679199219,106.15458679199219,112.12641906738281,107.7872314453125,169.2204132080078,-1.616944432,0.2963888943195343,-0.461666673,-0.488194436,0.5701388716697693,-2.28125,0.3172222077846527,-1.887638927,-2.707222223,0.7912499904632568,6,6,6,141,142,142,142,9,7,2,142,7,7,"c(-84.24, 34.79)",-84.24,34.79
17.219167709350586,17.047666549682617,17.912668228149414,18.489334106445312,16.818334579467773,101.17324829101562,101.17324829101562,74.30858612060547,78.22765350341797,148.7133331298828,-0.395277768,1.4284721612930298,-0.781666636,-1.90625,0.5405555963516235,1.390138864517212,3.488055467605591,-2.408611059,-4.858611107,0.585277796,6,7,7,37,176,176,37,2,2,1,61,9,7,"c(-84.22, 32.65)",-84.22,32.650000000000006
19.021333694458008,18.44150161743164,19.39725112915039,19.751667022705078,18.845584869384766,106.54875183105469,106.54875183105469,70.89941406,83.95204926,126.17449951171875,-0.314166665,0.6331944465637207,-1.323888898,-1.491944432,0.0625,1.1693055629730225,1.8298611640930176,-3.5,-5.344305515,-1.506527781,6,6,6,141,141,143,190,3,2,1,142,9,6,"c(-84.16, 31.15)",-84.16,31.149999999999995
14.27850056,14.410000801086426,15.278417587280273,15.738417625427246,14.14233398,136.9268341064453,136.9268341064453,142.12899780273438,137.50741577148438,214.22991943359375,-1.516388893,1.2163889408111572,0.070138887,-0.239166662,0.840833306,-1.760277748,2.3406944274902344,-0.508333325,-1.939166665,1.5073610544204712,6,6,4,141,141,142,142,9,7,2,142,7,4,"c(-84.09, 34.6)",-84.09,34.6
13.380084037780762,13.210500717163086,14.24416732788086,14.70383358001709,13.24708366394043,92.526580810546875,92.526580810546875,105.44975280761719,99.197235107421875,143.2186737060547,-1.633472204,0.36416667699813843,-0.656388879,-0.708333313,0.5051388740539551,-3.034305573,0.11319444328546524,-2.61611104,-3.4397223,0.292638898,7,7,4,141,141,141,141,0,0,0,141,7,7,"c(-84.08, 34.93)",-84.08,34.93
12.081833839416504,12.146834373474121,13.227167129516602,13.595917701721191,12.279084205627441,126.38916778564453,126.38916778564453,128.4285888671875,117.04918670654297,187.6389923095703,-1.590277791,0.6426388621330261,-0.155833334,-0.403611124,0.7338889241218567,-2.11263895,0.9327777624130249,-0.664583325,-2.175972223,1.2711111307144165,9,6,6,142,142,142,142,10,7,2,142,7,7,"c(-84.08, 34.76)",-84.08,34.76
14.483750343322754,14.598751068115234,15.391584396362305,15.86833381652832,14.337417602539062,128.10508728027344,128.10508728027344,122.38566589355469,112.0645980834961,171.05258178710938,-1.501249909,1.379722237586975,-0.119305559,-0.450694442,0.7229166626930237,-1.542500019,2.6159722805023193,-0.726388872,-2.530972242,1.0216666460037231,6,4,4,141,141,141,141,8,6,2,141,7,4,"c(-84.02, 34.48)",-84.02,34.48
17.57341766357422,17.404251098632812,18.38883399963379,18.706083297729492,17.20275115966797,99.474334716796875,99.474334716796875,84.87391662597656,71.76639556884766,138.52975463867188,-0.31694445,1.4043055772781372,-0.639027774,-1.567916632,0.7515277862548828,1.1237499713897705,3.8198611736297607,-2.05694437,-4.869027615,0.8072222471237183,6,4,4,141,142,142,190,5,3,2,142,7,4,"c(-84.01, 32.58)",-84.01,32.58
14.553084373474121,14.68166732788086,15.457834243774414,15.939667701721191,14.427583694458008,122.21875,122.21875,113.31683349609375,105.46353149414062,165.98899841308594,-1.487499952,1.3155555725097656,-0.202638894,-0.517916679,0.7302777767181396,-1.450833321,2.543750047683716,-0.831805527,-2.680555582,1.0130555629730225,6,7,4,141,141,141,141,8,5,2,141,7,7,"c(-83.97, 34.45)",-83.97,34.45
13.955000877380371,14.085750579833984,14.906500816345215,15.317916870117188,13.89525032043457,129.09817504882812,129.09817504882812,135.94667053222656,120.82145690917969,195.77658081054688,-1.48444438,1.2076388597488403,-0.127222225,-0.391666681,0.7343055605888367,-1.572222233,2.2815277576446533,-0.628194451,-2.303750038,1.3084722757339478,6,6,4,141,141,141,141,5,5,2,141,7,7,"c(-83.93, 34.6)",-83.93,34.6
12.350750923156738,12.449000358581543,13.417417526245117,13.861001014709473,12.499584197998047,134.7656707763672,134.7656707763672,136.79824829101562,123.42294311523438,198.86549377441406,-1.631944418,1.3641666173934937,-0.14902778,-0.435000002,0.7163888812065125,-1.566527724,1.7345833778381348,-0.664861083,-1.822777748,1.546944499015808,9,6,6,141,141,141,141,10,9,2,141,7,7,"c(-83.91, 34.71)",-83.91,34.71
17.70283317565918,17.527667999267578,18.564250946044922,18.95166778564453,17.610334396362305,99.51091766357422,99.51091766357422,79.00783539,71.70542145,127.32158660888672,-0.325138897,1.5429166555404663,-0.755138874,-1.549166679,0.5708333253860474,1.218333364,4.180416584014893,-2.253750086,-4.835277557,0.644861102,6,6,6,26,2,2,2,2,2,1,2,9,6,"c(-83.9, 32.31)",-83.9,32.31
17.953250885009766,17.72358512878418,18.65974998474121,19.031084060668945,17.982418060302734,100.0024185180664,100.0024185180664,75.95966339111328,64.67839813232422,127.19158172607422,-0.43972221,1.6402777433395386,-0.791388869,-1.878472209,0.5381944179534912,1.2148611545562744,4.331250190734863,-2.013472319,-5.069444656,0.6274999976158142,3,6,6,141,176,74,195,2,2,2,195,6,6,"c(-83.89, 32.15)",-83.89,32.15
14.378334045410156,14.519083976745605,15.322834014892578,15.781333923339844,14.336167335510254,121.43575286865234,121.43575286865234,117.58149719238281,112.1363525390625,160.20066833496094,-1.51236105,1.3883333206176758,-0.135416672,-0.504305542,0.7406944632530212,-1.493472219,2.5873610973358154,-0.431527793,-2.700972319,1.099583387374878,4,4,4,142,176,176,176,6,5,2,176,7,4,"c(-83.88, 34.49)",-83.88,34.49
19.270000457763672,18.86191749572754,19.765666961669922,19.910751342773438,19.23583412,83.46058654785156,83.46058654785156,83.35091400146484,103.72440338134766,142.4790039,-0.529444456,0.1552777737379074,-1.385277748,-0.97874999,0.3995833396911621,0.9462500214576721,0.3938888907432556,-3.687916756,-4.27583313,-0.2533333,6,6,6,142,190,190,141,4,3,2,190,9,9,"c(-83.88, 30.91)",-83.88,30.91
12.565667152404785,12.604333877563477,13.57075023651123,14.033333778381348,12.636417388916016,132.29916381835938,132.29916381835938,134.5727539,121.13529205322266,189.43600463867188,-1.415416598,1.355555534362793,-0.123055555,-0.292083323,0.909166694,-1.164861083,2.0061111450195312,-0.579583347,-1.571944475,1.942222237586975,6,6,6,141,141,141,141,13,10,2,141,7,7,"c(-83.84, 34.73)",-83.84,34.72999999999999
18.85091781616211,18.290334701538086,19.22533416748047,19.591751098632812,18.712167739868164,108.39116668701172,108.39116668701172,73.941497802734375,91.92755889892578,147.69749450683594,-0.44972223,0.8129166960716248,-1.114444375,-1.387222171,0.6359722018241882,1.2165278196334839,2.541527748,-2.865139008,-4.865972042,0.17722220718860626,6,6,6,2,2,2,2,2,2,1,2,9,6,"c(-83.79, 31.46)",-83.79,31.459999999999997
18.708417892456055,18.155166625976562,19.124418258666992,19.48458480834961,18.657251358032227,100.36083221435547,100.36083221435547,71.70600128173828,89.85441589355469,148.79550170898438,-0.46319446,0.7458333373069763,-1.211944461,-1.335833311,0.6863889098167419,1.222083330154419,2.3459722995758057,-3.258333445,-4.767916679,0.3301388919353485,6,6,6,61,61,61,2,2,2,1,50,9,6,"c(-83.75, 31.49)",-83.75,31.489999999999995
